,height,geometry
7092,20.41,"POLYGON ((369741.8879000004 3284776.804400001, 369742.4532000003 3284776.9033, 369742.4381999997 3284776.9827, 369743.8437000001 3284776.5251, 369744.3885000004 3284774.055299999, 369742.3724999996 3284774.0348, 369741.8879000004 3284776.804400001))"
7093,24.06,"POLYGON ((370066.4809999997 3284806.530999999, 370061.0710000005 3284809.9683, 370065.9321999997 3284817.6327, 370071.3452000003 3284814.199999999, 370066.4809999997 3284806.530999999))"
7094,24.67,"POLYGON ((370040.9007000001 3284822.7837, 370045.7132999999 3284830.454500001, 370048.8865 3284828.442199999, 370044.0722000003 3284820.7686, 370040.9007000001 3284822.7837))"
7095,25.35,"POLYGON ((370048.0839 3284830.9915, 370047.1579999998 3284829.5384, 370045.7132999999 3284830.454500001, 370046.5750000002 3284831.9528, 370048.0839 3284830.9915))"
7096,23.34,"POLYGON ((370069.0493999999 3284817.6559, 370070.3521999996 3284816.8279, 370071.2796999998 3284816.241599999, 370071.8151000002 3284815.8981, 370070.9108999996 3284814.475400001, 370068.1435000002 3284816.2304, 370069.0493999999 3284817.6559))"
7097,21.66,"POLYGON ((370081.5619999999 3284807.721000001, 370079.9579999996 3284808.7382, 370080.9062000001 3284810.246300001, 370082.551 3284809.212099999, 370081.5619999999 3284807.721000001))"
7098,23.24,"POLYGON ((370127.4445000002 3284768.605699999, 370129.4451000001 3284770.507200001, 370130.9807000002 3284768.8441, 370128.9802000001 3284766.942600001, 370127.4445000002 3284768.605699999))"
7099,24.39,"POLYGON ((370157.4897999996 3284713.672900001, 370158.6239999998 3284713.807700001, 370158.7510000002 3284713.326400001, 370158.9288999997 3284712.6538, 370103.0687999995 3284703.532400001, 370102.9079999998 3284704.638499999, 370157.5883999998 3284713.307800001, 370157.4897999996 3284713.672900001))"
7100,24.18,"POLYGON ((370115.5476000002 3284699.1653, 370115.7954000002 3284698.9409, 370116.0702999998 3284698.750600001, 370116.3674999997 3284698.5976, 370116.5756000001 3284698.5176, 370116.8987999996 3284698.4322, 370117.2303999998 3284698.3895, 370117.4533000002 3284698.385, 370117.7862999998 3284698.4147, 370118.1097999997 3284698.486400001, 370118.4212999996 3284698.599199999, 370118.7156999996 3284698.7511, 370118.9000000004 3284698.8729, 370119.1552999998 3284699.084100001, 370119.3811999997 3284699.326400001, 370119.5137 3284699.5032, 370119.6826999998 3284699.7881, 370142.5345000001 3284703.2303, 370142.7619000003 3284701.7203, 370115.7750000004 3284697.655300001, 370115.5476000002 3284699.1653))"
7101,24.44,"POLYGON ((370103.9572999999 3284697.419399999, 370108.0562000005 3284698.036800001, 370108.2841999996 3284696.5228, 370104.1853999998 3284695.905400001, 370103.9572999999 3284697.419399999))"
7102,28.84,"POLYGON ((370157.7939999998 3284716.9441, 370153.4784000004 3284733.259099999, 370153.5192999998 3284733.2872, 370158.7578999996 3284736.895300001, 370163.6756999996 3284718.6676, 370157.7939999998 3284716.9441))"
7103,25.0,"POLYGON ((370219.8815000001 3284843.956900001, 370214.9403999997 3284844.4669, 370211.1546 3284845.2149, 370212.0603999998 3284851.869100001, 370212.9544000002 3284851.687799999, 370212.8951000003 3284851.194499999, 370220.6304000001 3284850.4318, 370219.8815000001 3284843.956900001))"
7104,22.87,"POLYGON ((370208.9941999996 3284852.491, 370212.0603999998 3284851.869100001, 370211.1546 3284845.2149, 370209.1608999996 3284845.6088, 370208.2260999996 3284845.7993, 370208.9941999996 3284852.491))"
7105,25.62,"POLYGON ((370206.6485000001 3284852.966700001, 370207.3915999997 3284856.582599999, 370207.4912999999 3284856.5624, 370212.1399999997 3284855.6209, 370212.1272 3284855.449999999, 370213.3897000002 3284855.3061, 370212.9544000002 3284851.687799999, 370206.6485000001 3284852.966700001))"
7106,27.5,"POLYGON ((370213.3897000002 3284855.3061, 370221.0926999999 3284854.4279, 370220.6304000001 3284850.4318, 370212.8951000003 3284851.194499999, 370213.3897000002 3284855.3061))"
7107,21.84,"POLYGON ((369570.6283999998 3284695.4016, 369574.7544 3284696.0034, 369575.1971000005 3284692.967700001, 369571.0520000001 3284692.4977, 369570.6283999998 3284695.4016))"
7108,24.05,"POLYGON ((369607.3367999997 3284703.470899999, 369596.1986999996 3284701.448000001, 369594.6486999998 3284709.982899999, 369605.7396999998 3284711.997199999, 369607.3367999997 3284703.470899999))"
7109,20.14,"POLYGON ((369594.1364000002 3284698.8917, 369594.2615999999 3284697.7247, 369585.6623 3284696.8475, 369585.5318 3284698.0441, 369594.1364000002 3284698.8917))"
7110,25.37,"POLYGON ((369599.3175999997 3284677.636, 369599.5014000004 3284676.5067, 369589.9501999998 3284674.9133, 369589.7565000001 3284676.079500001, 369599.3175999997 3284677.636))"
7111,23.92,"POLYGON ((369583.0610999996 3284659.3199, 369591.8798000002 3284660.322899999, 369592.0206000004 3284659.32, 369583.1973999999 3284658.316500001, 369583.0610999996 3284659.3199))"
7112,23.5,"POLYGON ((369577.7121000001 3284679.149, 369577.4693 3284680.6176, 369583.6583000002 3284681.6205, 369583.8880000003 3284680.203, 369577.7121000001 3284679.149))"
7113,26.2,"POLYGON ((369584.2684000004 3284691.118899999, 369581.6507000001 3284690.694700001, 369581.5547000002 3284691.287599999, 369584.1730000004 3284691.707599999, 369584.2684000004 3284691.118899999))"
7114,25.2,"POLYGON ((369602.4562999997 3284678.147, 369602.5070000002 3284677.8402, 369602.0976999998 3284677.773499999, 369602.2297999999 3284676.9618, 369599.5014000004 3284676.5067, 369599.3175999997 3284677.636, 369602.4562999997 3284678.147))"
7115,24.05,"POLYGON ((369607.1505000005 3284703.437000001, 369607.4018999999 3284702.0528, 369596.4652000004 3284699.980699999, 369596.1986999996 3284701.448000001, 369607.1505000005 3284703.437000001))"
7116,22.7,"POLYGON ((369605.6100000003 3284711.9737, 369601.3865 3284711.206599999, 369600.5077999998 3284715.8554, 369604.6845000004 3284716.5956, 369605.6100000003 3284711.9737))"
7117,23.21,"POLYGON ((369594.1489000004 3284709.892100001, 369593.3482999997 3284712.8115, 369592.6914999997 3284712.726500001, 369591.8343000002 3284719.350299999, 369595.9195999997 3284719.986500001, 369596.7691000002 3284715.1929, 369599.3367999997 3284715.6479, 369599.5137999998 3284714.1971, 369598.8339 3284714.1259, 369599.1310999999 3284711.2852, 369597.9078000002 3284711.1613, 369597.8899999997 3284711.3532, 369596.9565000003 3284711.3243, 369597.1475 3284710.436699999, 369594.1489000004 3284709.892100001))"
7118,23.19,"POLYGON ((369589.6897 3284675.921599999, 369589.9603000004 3284673.9944, 369581.2438000003 3284673.015799999, 369581.0395 3284674.836300001, 369589.6897 3284675.921599999))"
7119,21.56,"POLYGON ((369570.6363000004 3284695.3473, 369571.0520000001 3284692.4977, 369569.0094999997 3284692.359300001, 369568.6882999996 3284695.132999999, 369570.6363000004 3284695.3473))"
7120,22.8,"POLYGON ((369577.7548000002 3284667.4122, 369577.2571999999 3284671.1886, 369581.0482999999 3284671.625299999, 369581.4846000001 3284667.892200001, 369577.7548000002 3284667.4122))"
7121,21.06,"POLYGON ((369573.8793000001 3284704.341600001, 369574.9665000001 3284696.399700001, 369567.1103999997 3284695.1943, 369565.9378000004 3284703.174799999, 369573.8793000001 3284704.341600001))"
7122,22.53,"POLYGON ((369581.3606000002 3284671.8335, 369581.2006000001 3284673.011, 369589.9603000004 3284673.9944, 369590.1265000002 3284672.8103, 369581.3606000002 3284671.8335))"
7123,24.05,"POLYGON ((369642.3547 3284713.8848, 369642.3301999997 3284714.786, 369650.2544 3284714.9825, 369650.2801000001 3284713.945, 369642.3547 3284713.8848))"
7124,22.3,"POLYGON ((369617.8099999996 3284716.2212, 369616.8328999998 3284716.166999999, 369616.1953999996 3284727.6581, 369617.2548000002 3284727.6688, 369617.8099999996 3284716.2212))"
7125,21.47,"POLYGON ((369620.1897 3284720.6667, 369623.7068999996 3284720.8268, 369623.8946000002 3284716.7051, 369620.3143999996 3284716.618100001, 369620.1897 3284720.6667))"
7126,21.05,"POLYGON ((369619.3487 3284725.3268, 369620.1849999996 3284725.3649, 369620.3986 3284720.676200001, 369619.5686999997 3284720.6384, 369619.3487 3284725.3268))"
7127,22.07,"POLYGON ((369624.3581999997 3284719.6721, 369637.6767999995 3284720.171599999, 369637.8892000001 3284714.969799999, 369624.5493999999 3284714.264, 369624.3581999997 3284719.6721))"
7128,25.68,"POLYGON ((369675.3421999998 3284703.546, 369679.7522999998 3284703.680400001, 369679.7828000002 3284702.6809, 369675.3694000002 3284702.559, 369675.3421999998 3284703.546))"
7129,23.02,"POLYGON ((369671.2384000001 3284703.421, 369675.3421999998 3284703.546, 369675.3694000002 3284702.559, 369671.2653999999 3284702.445699999, 369671.2384000001 3284703.421))"
7130,20.84,"POLYGON ((369667.8830000004 3284703.3188, 369671.2384000001 3284703.421, 369671.2653999999 3284702.445699999, 369667.9248000002 3284702.353399999, 369667.8830000004 3284703.3188))"
7131,23.15,"POLYGON ((369680.6613999996 3284702.264, 369680.6124 3284703.6338, 369692.5604999997 3284704.0319, 369692.5891000004 3284702.5721, 369680.6613999996 3284702.264))"
7132,22.42,"POLYGON ((369658.2750000004 3284702.9617, 369663.0313999997 3284703.153899999, 369663.0526999999 3284702.6471, 369658.2970000003 3284702.437799999, 369658.2750000004 3284702.9617))"
7133,22.22,"POLYGON ((369679.2614000002 3284719.792199999, 369674.9801000003 3284719.773, 369674.9382999996 3284721.2765, 369674.6884000003 3284721.2696, 369674.6827999996 3284721.470899999, 369679.1591999996 3284721.5111, 369679.2614000002 3284719.792199999))"
7134,26.69,"POLYGON ((369647.5714999996 3284702.8408, 369647.5467999997 3284702.031300001, 369639.3455999997 3284702.262399999, 369639.3650000002 3284703.0228, 369647.5714999996 3284702.8408))"
7135,21.73,"POLYGON ((369639.4024 3284704.4899, 369647.6152999997 3284704.2805, 369647.5714999996 3284702.8408, 369639.3650000002 3284703.0228, 369639.4024 3284704.4899))"
7136,21.73,"POLYGON ((369639.4024 3284704.4899, 369639.5750000002 3284711.261399999, 369647.8229 3284711.088400001, 369647.6152999997 3284704.2805, 369639.4024 3284704.4899))"
7137,21.16,"POLYGON ((369625.1031999998 3284702.033500001, 369637.9272999996 3284702.783500001, 369637.9570000004 3284701.776799999, 369625.1447000001 3284701.084100001, 369625.1031999998 3284702.033500001))"
7138,23.91,"POLYGON ((369616.0861 3284701.636499999, 369621.1028000005 3284701.8707, 369621.1402000003 3284701.069, 369616.1249000002 3284700.8037, 369616.0861 3284701.636499999))"
7139,22.38,"POLYGON ((369650.0530000003 3284710.9421, 369650.1131999996 3284703.034499999, 369647.5790999997 3284703.090700001, 369647.8222000003 3284711.064300001, 369650.0530000003 3284710.9421))"
7140,23.32,"POLYGON ((369911.1688000001 3284781.318600001, 369911.1105000004 3284779.8708, 369910.2821000004 3284779.8247, 369910.2843000004 3284779.9244, 369910.1507999999 3284780.0876, 369910.1436999999 3284781.2585, 369909.0845999997 3284782.416300001, 369910.2835999997 3284784.245200001, 369910.5362 3284784.288699999, 369911.1688000001 3284781.318600001))"
7141,19.54,"POLYGON ((369893.0542000001 3284747.492799999, 369899.2822000002 3284749.1874, 369899.3909 3284752.778200001, 369900.6672999999 3284753.842800001, 369900.4773000004 3284748.4023, 369891.3230999997 3284746.048800001, 369893.0542000001 3284747.492799999))"
7142,23.18,"POLYGON ((369883.2633999996 3284758.1766, 369883.9285000004 3284757.4333, 369877.8748000003 3284752.1427, 369877.1975999996 3284752.9, 369883.2633999996 3284758.1766))"
7143,21.89,"POLYGON ((369893.6593000004 3284723.3862, 369893.3117000004 3284724.9027, 369905.4486999996 3284727.155999999, 369905.6107999999 3284726.282600001, 369893.6593000004 3284723.3862))"
7144,23.98,"POLYGON ((369867.9343999997 3284720.2169, 369868.1712999996 3284718.8928, 369856.4106999999 3284716.7259, 369856.1701999996 3284718.067399999, 369867.9343999997 3284720.2169))"
7145,25.53,"POLYGON ((369871.9097999996 3284736.055299999, 369872.1414999999 3284734.786499999, 369865.2057999996 3284733.537699999, 369864.9660999998 3284734.798599999, 369871.9097999996 3284736.055299999))"
7146,24.76,"POLYGON ((369878.7496999996 3284737.293299999, 369878.9825999998 3284736.018300001, 369872.1414999999 3284734.786499999, 369871.9097999996 3284736.055299999, 369878.7496999996 3284737.293299999))"
7147,23.49,"POLYGON ((369898.7747999998 3284761.439300001, 369905.0628000004 3284766.751499999, 369905.8135000002 3284765.8628, 369899.5255000005 3284760.5507, 369898.7747999998 3284761.439300001))"
7148,20.05,"POLYGON ((369884.5377000002 3284744.6916, 369890.5658 3284750.0163, 369891.0109999999 3284749.5188, 369884.9748999998 3284744.2027, 369884.5377000002 3284744.6916))"
7149,26.29,"POLYGON ((369891.2976000002 3284750.662699999, 369897.3996000001 3284756.0526, 369897.8459999999 3284755.5561, 369891.7648999998 3284750.136299999, 369891.2976000002 3284750.662699999))"
7150,23.32,"POLYGON ((369909.8910999997 3284745.679300001, 369908.5817999998 3284745.716399999, 369909.0250000004 3284760.808599999, 369908.5824999996 3284760.8025, 369910.3573000003 3284762.2787, 369909.8910999997 3284745.679300001))"
7151,26.63,"POLYGON ((369907.3611000003 3284771.0046, 369907.1292000003 3284771.278000001, 369909.8052000003 3284773.2338, 369909.7194999997 3284772.332, 369908.2068999996 3284771.124199999, 369907.3611000003 3284771.0046))"
7152,20.99,"POLYGON ((369874.5657000002 3284724.039899999, 369875.2286999999 3284720.381999999, 369872.2522999998 3284719.831599999, 369871.6650999999 3284723.4846, 369874.5657000002 3284724.039899999))"
7153,21.33,"POLYGON ((369851.8537999997 3284727.856799999, 369856.6852000002 3284728.7261, 369857.0191000002 3284726.8902, 369852.1814000001 3284726.010500001, 369851.8537999997 3284727.856799999))"
7154,21.83,"POLYGON ((369851.2725 3284731.1325, 369850.3043 3284736.589199999, 369850.5477 3284736.646400001, 369850.5086000003 3284736.8124, 369852.4244999997 3284737.9913, 369853.5668000001 3284731.654999999, 369851.2725 3284731.1325))"
7155,21.9,"POLYGON ((369865.8052000003 3284730.6677, 369862.2315999996 3284730.0087, 369861.7172999997 3284732.7522, 369864.9675000003 3284733.453299999, 369865.5390999997 3284730.7939, 369865.7720999997 3284730.844000001, 369865.8052000003 3284730.6677))"
7156,22.93,"POLYGON ((369852.4035 3284724.758400001, 369851.2328000003 3284724.536699999, 369849.2258000001 3284736.040899999, 369850.3043 3284736.589199999, 369852.4035 3284724.758400001))"
7157,24.49,"POLYGON ((369861.9347999999 3284729.4846, 369862.4687999999 3284726.6644, 369852.4035 3284724.758400001, 369852.1814000001 3284726.010500001, 369860.6583000002 3284727.551999999, 369860.6596999997 3284727.648, 369860.6655999999 3284727.743799999, 369860.676 3284727.839199999, 369860.6907000002 3284727.934, 369860.7098000003 3284728.028100001, 369860.7331999997 3284728.121099999, 369860.7608000003 3284728.213, 369860.7927000001 3284728.3035, 369860.8288000003 3284728.3925, 369860.8689000001 3284728.479599999, 369860.9129999997 3284728.5649, 369860.9610000001 3284728.648, 369861.0127999997 3284728.728800001, 369861.0681999996 3284728.8071, 369861.1370000001 3284728.8946, 369861.2104000002 3284728.9783, 369861.2880999995 3284729.058, 369861.3700000001 3284729.133400001, 369861.4557999996 3284729.204299999, 369861.5453000003 3284729.270500001, 369861.6381999999 3284729.331800001, 369861.7342999997 3284729.388, 369861.8333000001 3284729.438999999, 369861.9347999999 3284729.4846))"
7158,22.77,"POLYGON ((369785.4617999997 3284706.671, 369785.4489000002 3284707.330800001, 369791.6995000001 3284707.351500001, 369791.7017000001 3284706.783500001, 369785.4617999997 3284706.671))"
7159,24.04,"POLYGON ((369822.0407999996 3284727.2081, 369822.9704999998 3284727.466800001, 369824.5103000002 3284721.5809, 369823.5991000002 3284721.319700001, 369822.0407999996 3284727.2081))"
7160,24.0,"POLYGON ((369834.1243000003 3284714.9089, 369841.4764 3284717.0393, 369841.8280999996 3284715.8257, 369834.4676000001 3284713.6943, 369834.1243000003 3284714.9089))"
7161,22.43,"POLYGON ((369791.6995000001 3284707.351500001, 369800.4249999998 3284707.7948, 369800.6858000001 3284706.3663, 369795.8223000001 3284706.136499999, 369795.8049999997 3284706.556600001, 369791.7026000004 3284706.553300001, 369791.6995000001 3284707.351500001))"
7162,26.76,"POLYGON ((369804.7170000002 3284707.2028, 369804.6934000002 3284707.395099999, 369800.6503999997 3284706.5604, 369800.4249999998 3284707.7948, 369808.3943999996 3284708.7729, 369808.5119000003 3284707.8155, 369804.7170000002 3284707.2028))"
7163,25.73,"POLYGON ((369809.5442000004 3284721.782600001, 369814.2816000003 3284722.6635, 369814.4548000004 3284721.778999999, 369809.7030999996 3284720.911699999, 369809.5442000004 3284721.782600001))"
7164,26.7,"POLYGON ((369785.4746000003 3284706.016899999, 369777.1897999998 3284705.789799999, 369777.1525999997 3284706.899499999, 369785.4518999998 3284707.1775, 369785.4746000003 3284706.016899999))"
7165,26.17,"POLYGON ((369769.9655999998 3284705.558800001, 369769.9287999999 3284706.657500001, 369773.8377 3284706.7884, 369773.8664999995 3284705.6843, 369769.9655999998 3284705.558800001))"
7166,21.72,"POLYGON ((369750.8557000002 3284723.5109, 369765.1853999998 3284723.865, 369765.2150999997 3284722.927999999, 369750.9310999997 3284722.383099999, 369750.8557000002 3284723.5109))"
